campaign_id,bank_name,campaign_name,campaign_category,source_group,source_url,start_date,end_date,current_status,listing_status,fetch_status,comparison_eligible,classification_confidence,classification_reason,first_seen_at,last_seen_at,last_checked_at,finance_type,profit_share_rate_min,profit_share_rate_max,financing_amount_min,financing_amount_max,maturity_min_months,maturity_max_months,installment_count,allocation_fee_amount,allocation_fee_rate,allocation_fee_status,expense_status,expense_details,campaign_advantage,grace_period_months
178,Kuveyt Türk,Vatan Bilgisayar’da Vade Farksız 3 Taksit Fırsatı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/vatan-bilgisayarda-vade-farksiz-3-taksit-firsati,2026-05-04,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
179,Kuveyt Türk,Weltew’de 9 Aya Varan Taksit Fırsatı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/weltewde-9-aya-varan-taksit-firsati,2025-12-10,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
180,Kuveyt Türk,Wome Deluxe Hotel’de 9 Aya Varan Taksit Fırsatı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/wome-deluxe-hotelde-9-aya-varan-taksit-firsati,2025-03-28,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
193,Kuveyt Türk,Yakınlarını Kuveyt Türk'e Davet Et Toplamda 5.000 TL'ye Varan Hediye Kazan!,discount_campaign,Kuveyt Türk Bireysel Müşteri Ol Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/musteri-ol-kampanyalari/yakinlarini-kuveyt-turke-davet-et-toplamda-5000-tlye-varan-hediye-kazan,2025-06-15,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
100,Kuveyt Türk,Yapı ve İnşaat Harcamalarınıza Her Ay Ekstra 2.000 Mil'e Varan Fırsat!,card_campaign,Kuveyt Türk Ticari Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/isim-icin/kart-kampanyalari/yapi-ve-insaat-harcamalariniza-her-ay-ekstra-2000-mile-varan-firsat,2026-06-25,2026-12-31,active,unknown,ok,1,0.93,Kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
194,Kuveyt Türk,Yeni Kuveyt Türk Mobil Müşterilerine 10.000 Mil'e Varan Fırsat!,card_campaign,Kuveyt Türk Bireysel Müşteri Ol Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/musteri-ol-kampanyalari/yeni-kuveyt-turk-mobil-musterilerine-10000-mile-varan-firsat,2026-04-30,2026-12-31,active,unknown,ok,1,0.93,Kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
195,Kuveyt Türk,"Yeni Müşterilere Özel İhtiyaç Kart'ta %1,99 Oran Fırsatı!",finance_campaign,Kuveyt Türk Bireysel Müşteri Ol Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/musteri-ol-kampanyalari/yeni-musterilere-ozel-ihtiyac-kartta-199-oran-firsati,2025-10-22,2026-12-31,active,unknown,ok,1,1.0,"MANUEL DOĞRULAMA: İhtiyaç Kart kampanyası 100.000 TL'ye kadar, %1,99 oran, 12 ay taksit ve 2 ay erteleme içeriyor.",2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,İhtiyaç Finansmanı,1.99,1.99,100000.0,100000.0,12,12,12,,,,,,"Yeni müşterilere 100.000 TL'ye kadar %1,99 oran, 12 ay taksit ve 2 ay erteleme.",2
181,Kuveyt Türk,Yeni Sağlam Kart Troy'lulara Özel Vade Farksız 5 Aya Varan Taksit İmkanı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/yeni-saglam-kart-troylulara-ozel-vade-farksiz-5-aya-varan-taksit-imkani,2026-07-16,2026-07-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
182,Kuveyt Türk,Yenilio'ya Özel Vade Farksız 12'ye Varan Taksit İmkanı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/yenilioya-ozel-vade-farksiz-12ye-varan-taksit-imkani,2025-03-03,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
183,Kuveyt Türk,Yolcu360'ta Araç Kiralamada İndirim Fırsatı!,discount_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/yolcu360ta-arac-kiralamada-indirim-firsati,2025-08-05,2026-12-31,active,unknown,ok,1,0.97,Başlıkta indirim veya iade avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
184,Kuveyt Türk,Yuki Motor’da Vade Farksız 12 Aya Varan Taksit Fırsatı,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/yuki-motorda-vade-farksiz-12-aya-varan-taksit-firsati,2026-04-27,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
196,Kuveyt Türk,Yurt Dışı Çıkış Harcı Hediye Fırsatı!,discount_campaign,Kuveyt Türk Bireysel Müşteri Ol Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/musteri-ol-kampanyalari/yurt-disi-cikis-harci-hediye-firsati,2026-01-01,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
154,Kuveyt Türk,İdefix'te 3.000 TL'ye Varan İndirim Fırsatı!,discount_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/idefixte-3000-tlye-varan-indirim-firsati,2026-06-10,2026-08-31,active,unknown,ok,1,0.97,Başlıkta indirim veya iade avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
102,Kuveyt Türk,İhracatınız Fazlaysa Avantajınız da Fazla!,discount_campaign,Kuveyt Türk Ticari KOBİ Kampanyaları,https://kuveytturk.com.tr/kampanyalar/isim-icin/kobi-kampanyalari/ihracatiniz-fazlaysa-avantajiniz-da-fazla,2026-06-15,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
155,Kuveyt Türk,İmza’da Vade Farksız 6 Aya Varan Taksit Fırsatı,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/imzada-vade-farksiz-6-aya-varan-taksit-firsati,2025-10-22,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
156,Kuveyt Türk,İşbir Yatak ile 6’ya Varan Taksit İmkanı!,card_campaign,Kuveyt Türk Bireysel Kart Kampanyaları,https://kuveytturk.com.tr/kampanyalar/kendim-icin/kart-kampanyalari/isbir-yatak-ile-6ya-varan-taksit-imkani,2025-04-24,2026-12-31,active,unknown,ok,1,0.97,Başlıkta kart veya taksit avantajı bulundu.,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,2026-07-31T10:44:13+00:00,,,,,,,,,,,,,,,
416,T.O.M. Katılım,2026’da Hadi Black Kredi Kartı ile evinin çayı bedava! | TOM Bank Hadi,other_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/2026da-evinin-caylari-hadi-kredi-kartindan,,2026-08-31,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
418,T.O.M. Katılım,A101 Ekstra’da tüm cep telefonlarına Peşin Fiyatına 3 Taksit! 🤩 (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101-ekstrada-tum-cep-telefonlarina-pesin-fiyatina-3-taksit,2026-03-01,2026-03-16,expired,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,,,,,,,3,,,,,,Satın almak istediğin cep telefonu fiyatı sana özel tanımlanan limitin ile aynı ya da daha alt tutarda olmalıdır.,
420,T.O.M. Katılım,A101 Ekstra’da tüm cep telefonlarına Peşin Fiyatına 3 Taksit! 🤩 (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101ekstrada-tum-cep-telefonlarina-pesin-fiyatina-3taksit,2026-02-05,2026-02-09,expired,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,,,,,,,3,,,,,,"A101 Ekstra’da, Hadi Taksitli Kredi limitine uygun tüm cep telefonlarına peşin fiyatına 3 taksit fırsatını kaçırma!",
417,T.O.M. Katılım,A101'de 100TL kazan (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101-de-100tl-kazan,2026-03-29,2026-04-01,expired,unknown,ok,1,0.98,T.O.M./Hadi Veresiye ödül/vade-farkı kampanyası; finansman ürünü karşılaştırmasına dahil edilmedi.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
419,T.O.M. Katılım,A101’de her alışverişte %3'e varan nakit iade! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101de-her-alisveriste-3-nakit-iade,,2026-12-31,active,unknown,ok,1,0.98,T.O.M./Hadi Veresiye ödül/vade-farkı kampanyası; finansman ürünü karşılaştırmasına dahil edilmedi.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
421,T.O.M. Katılım,A101’lerde meyve sebze alışverişlerinde %10 nakit iade! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101lerde-meyve-sebze-alisverislerinde-10-nakit-iade,,2026-12-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
422,T.O.M. Katılım,A101’lerde süt ürünleri harcamalarında %50 Hediye Bakiye kazan! | TOM Bank Hadi,other_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/a101lerde-sut-urunleri-harcamalarinda-50-hediye-bakiye-kazan,2026-08-06,2026-08-31,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
425,T.O.M. Katılım,Bilet.com’da Aile Etkinliklerinde %15 İndirim! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/biletcomda-aile-etkinliklerinde-yuzde15-indirim,2026-12-05,2026-01-15,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
426,T.O.M. Katılım,Bilet.com’da Otobüs Biletlerinde 40 TL İndirim! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/biletcomda-otobus-biletlerinde-40tl-indirim,2026-12-05,2026-01-15,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
471,T.O.M. Katılım,Cep telefonlarında Çok Kazananlar Kulübü’ne Özel Taksitli Alışveriş Kredisi Vade Farksız 3 Taksit! | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/tom-bank-cok-kazananlar-kulubune-ozel-vade-farksiz-3-taksit-cep-telefonu,2026-07-01,2026-12-31,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,0.0,0.0,,,3,3,3,,,,,,Kampanya Detayları: Taksitli Alışveriş Kredisi ile A101 Ekstra’daki cep telefonlarında vade farksız 3 taksit fırsatı!,
429,T.O.M. Katılım,Dijital Platform ve Yapay Zeka Ödemelerinde %50'ye varan iade! | TOM Bank Hadi,other_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/dijital-platform-ve-yapay-zeka-odemelerinde-50-ye-varan-iade,2026-12-03,2026-08-31,upcoming,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
430,T.O.M. Katılım,Eczanelerde Hadi Sağlık Kredisi ile %0 Vade Farkı ile 6 taksit! | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/eczanelerde-hadi-saglik-kredisi-ile-0-vade-farki-ile-6-taksit,2026-04-01,2026-04-30,expired,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Sağlık Finansmanı,0.0,0.0,,,,,6,,,,,,"Sana özel tanımlanan eczane harcama limitini, birden fazla eczane harcamalarında kullanabilirsin.",
485,T.O.M. Katılım,English Home alışverişlerinde %10 nakit iade! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/tum-alisverislerine-aninda-10-kazan,,2026-12-31,active,unknown,ok,1,0.98,T.O.M./Hadi Veresiye ödül/vade-farkı kampanyası; finansman ürünü karşılaştırmasına dahil edilmedi.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
431,T.O.M. Katılım,Eve alışverişlerinde %10 nakit iade! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/eve-alisverislerinde-10-nakit-iade,,2026-12-31,active,unknown,ok,1,0.98,T.O.M./Hadi Veresiye ödül/vade-farkı kampanyası; finansman ürünü karşılaştırmasına dahil edilmedi.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
432,T.O.M. Katılım,Giyim Alışverişlerinde Vade Farksız 3 Taksit! Çok Kazananlar Kulübü’ne özel vade farksız 6 Taksit! | TOM Bank Hadi,card_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/giyim-alisverislerinde-kampanya,2026-07-01,2026-12-31,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
433,T.O.M. Katılım,Hadi Alışveriş Kredisi ile Çetmen Mağazalarına Özel 15 Taksit! | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-alisveris-kredisi-ile-cetmen-magazalarina-ozel-15-taksit,,2026-12-31,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,,,,,,,15,,,,,,31.12.2026'ya kadar Hadi Alışveriş Kredisi ile anlaşmalı Çetmen mobilya mağazalarından yapacağın mobilya alışverişlerinde 15 taksit fırsatı seni bekliyor!,
435,T.O.M. Katılım,Hadi Black Kredi Kartı ile Altın Birikimine Gümüş Hediye! | TOM Bank Hadi,other_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-black-kredi-karti-ile-altin-birikimine-gumus-hediye,2026-06-18,2026-08-18,active,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
490,T.O.M. Katılım,Hadi Black Kredi Kartı ile MTV Ödemelerinde Vade Farksız 3 taksit fırsatını kaçırma! | TOM Bank Hadi,card_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/vergi-kampanyasi,,,active,unknown,ok,1,0.94,Kart harcamasına taksit/vade farksız avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
434,T.O.M. Katılım,Hadi Black Kredi Kartı ile Restoderm’de %30 indirim! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-black-karti-ile-restoderm-alisverislerinde-30-indirim,2026-08-04,2026-08-30,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
437,T.O.M. Katılım,Hadi Black Kredi Kartı ile Zorlu PSM'nin düzenlediği etkinliklerde %20 indirim! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-black-kredi-karti-ile-zorlu-psm-nin-duzenledigi-etkinliklerde-20-indirim,2026-05-12,2026-08-01,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
436,T.O.M. Katılım,Hadi Black Kredi Kartı ile tüm Pegasus uçuşlarında %50 iade! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-black-kredi-karti-ile-pegasus-harcamalarindan-50-iade-kazan,2026-07-01,2026-10-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
441,T.O.M. Katılım,Hadi Kartların ile Flormar’da 200 TL İndirim! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kartlarin-ile-flormarda-200-tl-indirim,2026-12-20,2026-02-28,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
442,T.O.M. Katılım,Hadi Kartların ile uçak biletlerinde 250 TL İndirim! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kartlarin-ile-ucak-biletlerinde-250-tl-indirim,2024-12-23,2025-01-06,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
443,T.O.M. Katılım,Hadi Kredi Kartı ile AllDayEsim alışverişlerinde %40 indirim! | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kredi-karti-ile-alldayesim-alisverislerinde-40-indirim,2026-06-02,2026-08-31,active,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
444,T.O.M. Katılım,Hadi Kredi Kartı ile Koton’da 500 TL İndirim! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kredi-karti-ile-kotonda-500-tl-indirim,2026-12-05,2026-01-15,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
445,T.O.M. Katılım,Hadi Kredi Kartı ile Spotify ve Netflix harcamaları bedava! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi,discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kredi-karti-ile-spotify-ve-netflix-harcamalari-bedava,2026-09-25,2026-12-31,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
463,T.O.M. Katılım,Hadi Kredi Kartı ile sonradan taksitlendir! | TOM Bank Hadi,card_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/kredi-karti-taksitlendir,,,active,unknown,ok,1,0.97,Başlıktaki açık kampanya sinyaline göre hedefli kategori düzeltmesi.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
447,T.O.M. Katılım,"Hadi Kredi Kartı'nı Masterpass'e kaydet, hop sürüşlerinde açılış ücreti ödeme! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi",other_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kredi-karti-ni-masterpass-e-kaydet-hop-scooter-surusunde-acilis-ucreti-odeme,2026-10-05,2026-10-27,expired,unknown,ok,1,0.84,"Kampanya ifadesiyle tutar, oran veya dönem kanıtı bulundu.",2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
448,T.O.M. Katılım,"Hadi Kredi Kartı'nı Trendyol'a kaydet, 200 TL indirim kuponu kazan! (GEÇMİŞ KAMPANYA) | TOM Bank Hadi",discount_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-kredi-karti-ni-trendyol-a-kaydet-200-tl-indirim-kuponu-kazan,2026-09-09,2026-10-31,expired,unknown,ok,1,0.94,İndirim veya iade avantajı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,,,,,,,,,,,,,,,
449,T.O.M. Katılım,Hadi Mağazadan Alışveriş Kredisi ile Alpi Diş Hastanelerinde 15 Taksit! | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-magazadan-alisveris-kredisi-ile-alpi-dis-hastanelerinde-15-taksit,,2026-12-31,active,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,0.0,0.0,,,12,12,15,,,,,,31.12.2026'ya kadar Hadi Mağazadan Alışveriş kredisi ile Alpi Diş Hastanelerinden yapacağın işlemlerde vade farksız 12 aya varan taksit fırsatı seni bekliyor!,
450,T.O.M. Katılım,Hadi Mağazadan Alışveriş Kredisi ile Konfor Mağazalarına Özel 15 Taksit! | TOM Bank Hadi,finance_campaign,T.O.M. Katılım / TOM Bank Hadi Kampanyaları,https://tombankhadi.com/kampanyalar/hadi-magazadan-alisveris-kredisi-ile-konfor-magazalarina-ozel-15-taksit,2026-10-03,2026-12-31,upcoming,unknown,ok,1,0.96,Açık finansman ürünü ve somut kampanya kanıtı bulundu.,2026-08-10T08:02:41+00:00,2026-08-10T11:27:29+00:00,2026-08-10T11:27:29+00:00,Alışveriş Finansmanı,,,,,,,15,,,,,,Kampanya Tarihleri 03 Ekim - 31 Aralık 2026 31.12.2026'ya kadar Hadi Mağazadan Alışveriş kredisi ile anlaşmalı Konfor mobilya mağazalarından yapacağın mobilya alışverişlerinde 15 taksit fırsatı seni bekliyor!,
